datetime,machineID,volt,rotate,pressure,vibration,voltmean3h,voltstd3h,rotatemean3h,rotatestd3h,pressuremean3h,pressurestd3h,vibrationmean3h,vibrationstd3h,voltmean24h,voltstd24h,rotatemean24h,rotatestd24h,pressuremean24h,pressurestd24h,vibrationmean24h,vibrationstd24h,error_count,model,age,label
2015-07-22 09:00:00,62,181.57164872858,428.156090067941,94.965907894695,37.6630295005373,186.70417122891067,18.362766411731688,436.7116573738208,37.32516100590275,102.63097056616466,6.723310624974691,38.92598300131952,1.3717290177550556,172.49368095971082,17.459057318501394,440.4519619158555,47.46976466446465,100.47424269061617,9.311019360989093,40.43240922658687,4.058939270210202,0,model4,20,0
2015-12-29 22:00:00,40,176.022838414486,492.096420143069,101.109666734023,41.8751246669221,169.53080516693402,6.700572175186217,467.3052743773392,52.308348172110726,93.86481696599716,17.69698924324961,40.02366365623748,2.234743500868306,165.58750141342546,14.431360707142698,464.46602705860136,40.8914436880956,98.79861809867486,12.752013211434113,38.848016624122174,3.8810745131343176,0,model2,4,0
2015-02-27 22:00:00,94,174.765570674237,414.461110186246,93.0386573478358,32.715682878332,170.47438868142635,6.650313159653879,492.505071556386,67.7890325537391,95.64090554280466,10.751370456036922,38.7510889756547,6.16838381581944,166.15770433370335,14.579397337335005,446.3114379995116,47.95441727634485,100.2535960257163,7.170063044342766,41.363801654851706,6.239199446592839,0,model2,18,0
2015-07-05 18:00:00,99,174.221315955831,427.978309393523,101.777111991251,35.6230573119253,178.73369884551832,4.36244141482406,463.63334676240765,70.05993555129662,105.8715565950764,3.7411710296290535,37.11114738600386,2.331658120517304,173.42035763088086,15.34289968893899,437.4479086960203,52.49096726614818,96.77909558629732,12.010309025253294,38.5303657658459,4.986398801052528,0,model1,14,0
2015-11-05 03:00:00,64,114.600662228058,531.586080600034,91.1393232390714,44.1277921824311,157.59353186710467,37.47325396446075,491.7353673934156,56.22525747246975,99.90830639563444,11.171985198244064,39.54539956742289,5.968972025183405,162.40092166953596,16.860721919527585,448.4390630455197,54.46945754594987,101.05420360849968,10.22849934873802,40.80824974754304,4.587512509669287,0,model3,20,0
2015-07-09 11:00:00,1,177.414663255488,433.275072641424,103.17511240173,56.9565524479611,163.20196727325234,14.121309200845374,452.8937610075227,42.14765968102376,102.8068383531957,0.981223365601568,53.479131073639074,6.262083598151342,164.68755881817532,17.32375062874566,450.09357890841466,41.05499210842849,97.98921369986056,6.52079933594359,49.396905555547534,5.567663825741883,0,model3,18,0
2015-07-28 07:00:00,80,158.413579593312,413.153692387382,93.5115025080763,36.6582929466275,168.92977914389567,10.635372038115497,454.8736273283655,40.01882464108458,99.87151636342874,13.82201928692412,39.949217724384695,2.949607348747262,168.16149099679288,14.876734138779122,441.2978825526953,53.07868045054459,102.12164217914795,10.84602432271666,40.162801402231054,5.6392243175810215,0,model3,6,0
2015-11-18 13:00:00,55,167.379093217833,408.034747422944,93.7404567436018,39.4990604612859,164.07154737838366,3.484007242641501,472.4494209414277,83.31828145808046,96.48096150393042,8.433742143120535,44.62937970582191,4.649614081445241,174.03559650280275,12.872668567499076,460.9085596878162,44.2466701436615,98.83181835928644,11.997076656237107,39.86743488351558,4.735160089382006,0,model3,17,0
2015-07-08 04:00:00,57,168.209654133391,489.383953009593,106.845394543637,57.1034351354843,163.81019730735366,22.81731909383992,482.88144502071145,9.14316724657077,101.22490793535812,6.64565192039956,54.241522409318925,2.5586893065927736,170.73324897022607,16.883823509761825,443.5738008000306,48.55161790943595,99.9914984097448,9.980914103485157,48.47401008514214,6.5798634676837,0,model4,10,0
2015-02-28 21:00:00,35,188.667404227066,459.046162610247,96.3824261618027,39.456686455436,179.83307461513468,7.898748407580612,473.6866122873564,31.48759243771507,109.65257946235424,12.990080970376471,37.21304382990107,6.226157836558765,169.58477895854085,16.217140370705355,453.7437159265142,51.43967020172006,100.6354457987291,9.146257969612002,40.10407100447292,5.757916767087612,0,model1,17,0
2015-06-28 09:00:00,87,153.886459241199,427.796998277108,102.366265842352,35.7194120905784,174.40932838366533,20.97453453316661,453.8791406422399,30.2981285304837,98.7012572471462,11.270673257617236,43.733395811055765,7.072310932771754,172.7269750386889,14.052403860668027,447.0200340869094,45.54569453557918,100.6113798667804,9.254635786314974,39.77198242169204,5.030866358410284,0,model2,12,0
2015-05-14 01:00:00,41,162.08866579261,461.081176425462,87.8541142688547,38.3063769404198,153.58302412171133,10.87258655699882,408.2411150059887,71.55187121258471,91.94130906621926,7.468992208817676,37.12637626373413,4.110119328526022,168.6392628888016,15.795538884155851,447.3335367083492,41.71140307219001,98.50408051806176,13.904343364903989,39.05664691828099,4.534275071444076,0,model4,9,0
2015-12-25 21:00:00,13,163.021555443963,472.232210678883,97.329083541242,42.5697573535565,170.88371275688334,15.045269138388043,452.8646275272617,36.15497188061752,93.88912914823072,3.6203861454336166,44.221602634641215,4.067731664751171,168.1459768846518,14.466071856214796,451.7030504608845,43.29093072296905,99.33009114152937,9.761186254972676,39.93224414134021,4.476511768339972,0,model1,15,0
2015-06-07 14:00:00,9,171.402132908637,451.532643554749,119.281533720109,26.5720428316101,174.63167437765068,20.8536373623368,450.2296771173935,26.13884576743484,107.357831097925,10.73235129026784,37.26192391721559,9.410528829563903,170.4564372578888,15.757826290812648,452.3682721826188,36.72603893886544,100.1155233636273,13.210173966641612,41.22033421552562,5.75819159129029,0,model4,7,0
2015-04-23 02:00:00,1,204.789754382839,369.026199479203,99.0513141797638,39.6672222900972,182.36025255730067,19.47694134349228,437.2300559948303,61.81997288657524,88.82729461515099,10.511821779408782,39.09770653519016,1.683155806182789,173.21425633367025,15.041361283640404,452.9502935115336,52.70154384774618,99.77640087056096,10.334728858877924,39.04554610965493,4.72195523667762,0,model3,18,0
2015-03-27 13:00:00,14,162.127714345741,474.519628867818,100.408852062466,31.1353846528495,160.474612064616,2.466272882000632,475.03878850668417,9.461040186819918,96.58920942143328,3.408657386816696,38.59549265602848,8.444111667003773,169.353154221348,19.282221965727164,465.1534909058204,49.99313605341575,98.40616825009592,8.357916292187348,38.48577742202187,5.322918434087494,0,model3,1,0
2015-04-05 01:00:00,64,177.49555121729,405.394205316379,106.01408510452,44.7179673205421,185.71628781908865,8.527962534014184,398.9981980298044,38.54787589723106,105.036433284302,0.8475467148415169,45.70236303002889,2.9813095665543208,170.76911223405557,16.394398753990615,366.8587035985235,44.41048193550365,96.93198843646188,9.973907696289787,42.03973407481341,5.103849285229207,2,model3,20,1
2015-10-28 20:00:00,34,216.683827044833,470.683762046697,84.4447413590217,37.2736320798117,194.60234561596533,21.578714537648597,464.1830891562565,39.9674179683153,90.05642209340003,5.394413212958468,36.85455594657973,3.217297552634053,183.57687221346228,18.20358070568502,435.56048968345567,66.84695596303982,99.25418815937984,10.591333089010966,40.90435368739044,3.4594544271108862,0,model4,10,0
2015-06-21 07:00:00,39,159.232992332192,457.294909412551,99.2145065011859,31.4390606732934,163.024586059929,8.645135802386587,454.25590604947314,56.52338099035372,101.8819575890046,3.3678178190989034,35.022035638943684,6.7537074490671865,169.49059167493164,15.553477119451598,453.17418182290976,55.404071172568194,101.77721413630468,12.194765391118215,40.56309710596009,4.643206581737284,0,model4,0,0
2015-05-31 14:00:00,9,149.514266063445,396.045777439194,105.175100260091,43.5548710121285,170.97582097547203,18.70655074973178,372.7489114475662,56.3356572978121,105.50593176932796,8.496987170023512,42.71292635169005,0.9439354795776644,169.07688180634685,17.459656743972833,432.5282436748696,54.33049441799384,101.96876585183892,9.16408811858537,40.81221231434875,4.466587669285878,0,model4,7,0
2015-07-28 00:00:00,92,172.864418766503,475.849963071705,93.5829147556171,47.7926088183112,178.07646066515767,4.5138472982149445,494.268624681749,42.71384473098804,94.76478244717366,4.2291329787989485,50.54496982440245,2.3998786496722664,166.98463933061797,13.584494793047078,458.17534133994656,37.633049971449175,101.01393118431572,9.138416806012309,48.69069333682052,5.524139589793998,0,model1,2,0
2015-03-16 18:00:00,76,169.387667188896,514.838183093613,107.97961596604,39.8831895560193,173.16630259046033,16.20220529196807,490.45623685275,56.62865835916164,100.24074633407128,7.073494384875328,41.39937164467984,2.426798528088482,170.5567033272468,11.538283480595172,437.13358790352913,59.31163574896075,102.20307039091496,11.804583869440222,39.56794106245627,4.161733653593392,0,model2,10,0
2015-10-02 00:00:00,87,177.01599541255,381.119341188462,88.1980938459601,32.5164558757514,173.22661131063668,11.567063517452862,402.998772830487,52.25190557241756,97.31465756727933,8.102724155231797,37.82389148023944,5.217160006983987,170.59871923112647,13.035501170861853,359.63682265347666,46.67244217924637,100.50357739890212,8.772218650978136,40.20741231498455,5.797898288346232,0,model2,12,0
2015-04-14 08:00:00,9,158.631622775073,395.732625735052,94.7350321537496,38.9257737286697,177.25099398950866,23.460262313862884,439.87026590777214,45.30253596025739,97.95176156176213,10.15163119234034,44.788258744019686,5.106656221854594,171.3057615225326,15.117121709782026,461.0887434024621,58.886970675082175,101.40536779429576,9.12614929586416,39.85175789780691,5.1928035981219685,0,model4,7,0
2015-06-02 10:00:00,45,179.713483556346,406.786263745037,88.3863817935365,38.069785073439,159.35344333689935,18.80301663043119,514.3687163797829,101.81751476242866,92.83533959841282,8.31721317726634,38.71816102518332,3.119089267911285,167.27289564254878,14.75184600249758,472.4262599581557,49.203707943294894,101.71703753398856,7.931328157229977,39.85260259999246,5.09117372316072,0,model3,14,0
2015-08-21 20:00:00,74,170.918892396655,430.724319960758,93.6841169792156,40.2534152850328,179.67218207858733,13.097088927040923,443.3398655086847,33.333892887516456,95.07201662940354,12.662562595685522,37.392974003459365,3.877900772397486,165.50412941193932,14.708472202205838,445.534596800092,55.000638192895785,99.1199406216171,11.101149377830897,39.5164869603314,3.424511134522096,0,model4,4,0
2015-09-07 08:00:00,38,154.514179278135,444.754905228917,99.3803516435084,37.1255855030602,161.684781859655,13.591903192822324,433.0390416196265,13.041659509025685,90.73690057104476,9.71931634394407,35.85241427114028,2.9777165166169017,172.55706109698238,16.523623705126425,439.47809794546015,47.93957796322531,101.45613968615817,10.704980828063928,40.68936787860647,4.951492205355395,0,model4,15,0
2015-07-30 06:00:00,71,158.670859875197,548.433423459125,105.833535812243,35.9369023638672,177.560817739008,19.630712010522224,488.6255342321422,52.52997914308515,105.61878244549524,4.2103232995293896,39.69541309996729,3.255967379884849,172.81771354471172,16.493686095680452,452.29161391548,36.16842113305446,101.9606548564987,10.428991406726889,39.2936492539568,6.426618389260796,0,model2,18,0
2015-10-24 17:00:00,54,159.138811214507,408.691203614585,116.401574473776,40.0855009827442,169.94715686002067,14.477398291567576,413.3596135414509,45.77692402188637,99.26205164332286,18.05608080607773,38.09596552305425,6.334175089594788,167.16992283172343,19.287380998040835,441.2688995049795,52.82370530911668,103.35842496627002,10.899976059717808,40.011826618798345,5.380624431658108,0,model2,10,0
2015-08-21 14:00:00,20,156.202394570191,428.799590049998,101.363103178317,43.5291983401089,163.11240322236634,6.657217749258049,422.2936800431264,29.93207606591326,96.71062040906608,11.044786068077013,39.10950172402815,7.304943174733815,170.7100128868182,14.541244919008298,444.08368118138645,57.51695250977417,101.04441252402898,9.222211417365925,38.90101935948599,6.125194109303682,0,model2,16,0
2015-12-14 07:00:00,97,154.137659769705,507.249082280601,108.577051084363,45.5522744633317,164.82728487281233,15.20850295435647,485.1566123079353,32.41787232184781,104.8627210886275,10.354358707939712,40.19004250688493,4.934489850423601,170.88949765389214,16.12898379515597,463.2221281731261,50.42276963585952,100.27858420658448,9.066211688260935,40.304798316046096,5.713972940365994,0,model2,14,0
2015-07-20 04:00:00,18,178.111701846568,564.942632631178,93.8033050034139,37.8822300391549,151.31234344298966,27.29644785269976,526.9547953673032,32.955154306777985,104.7084308735673,10.037083348386876,40.55790127371244,4.3571607823216585,159.69467466720567,19.798252600476385,459.8479542318999,51.021619993499485,99.17788573603356,8.975511159981554,39.86052462703436,4.10100643855164,0,model3,15,0
2015-06-22 05:00:00,44,142.745927649891,459.591249297363,80.6548568271394,43.5918566443761,145.94355843478135,11.762489983022633,433.6032505605761,88.26594297886243,100.5655129779508,18.545891379345846,39.54315437135754,4.000211831039047,163.93166922962183,19.079519314688035,443.7910337097237,59.87880328219816,99.02900908373364,8.94373200227908,41.66610221198761,4.983898969431367,0,model4,7,0
2015-03-03 23:00:00,24,169.570485289735,462.871734602815,97.7439323159259,48.9396117376648,181.62886749035863,19.4736443690793,442.74223876047546,99.99489032822672,99.3758837891919,1.691554421573732,39.75510434946924,8.094015793517784,172.58669333645125,18.00082681533484,440.55962611950207,48.36277493352739,99.04295658534744,10.259913627692612,39.12686081232703,6.063152591565137,0,model1,20,0
2015-02-08 10:00:00,24,170.522962696351,344.823809143582,99.5410472487079,40.4537841313898,163.3595301843683,11.028384337372485,431.2396459937001,74.94106304168263,104.58394500118364,4.704010658487482,42.41611935769137,1.7046139408611647,166.6747733700254,17.33233017347043,451.56831863492965,62.05777725118728,100.52806912492264,8.202792643933611,38.84683771351333,4.596766960005255,0,model1,20,0
2015-12-12 05:00:00,34,168.803287277636,405.915807175155,96.376471071545,45.6459026589524,181.79859241184468,11.65374165035318,448.9637326419657,46.57173352690419,99.13922789482017,7.206520619344674,41.18877422428497,3.872421186344152,169.11579948087982,14.010253387977178,440.9368280004309,45.09839289124149,99.18313143606194,9.262494069054815,41.10548717255818,5.409835983280726,2,model4,10,0
2015-02-18 02:00:00,83,167.626322851232,361.022681560764,105.860222897031,46.6016551710816,174.41107012778798,6.390298720132526,444.6326218076932,88.01040267623382,103.07620482154952,4.374405615998131,41.601140186691374,4.335992105596139,170.2951675989942,12.022431020637558,446.882507905661,50.35040979966421,101.6717986457427,8.896242898550208,40.18446286426515,4.351123072529997,0,model4,18,0
2015-07-25 07:00:00,21,188.070570409763,470.727542354278,84.8677969124054,46.6358286210499,178.48578097418303,10.809474481877915,478.8368143365312,15.101653547147205,94.62373897758212,9.414215986142429,40.12685066737453,7.008439966625423,170.50105064440368,13.449904092350208,451.2771832497096,38.18642407414309,98.41127051715024,11.68395098901453,39.78970690152793,4.128039874220544,0,model2,14,0
